Date,Open,High,Low,Close,Adj.Close,Volume,Change,Perc Change
7/1/2009,1233.015015,1264.435547,1220.637329,1261.579102,812.368774,2465005,18.393127,2.316585788
7/2/2009,1237.775757,1266.339844,1215.876587,1254.914185,808.076904,1785652,-4.29187,-0.528315482
7/3/2009,1241.584351,1261.579102,1238.727905,1256.818359,809.303284,1669131,1.22638,0.151765258
7/6/2009,1247.297119,1259.674805,1214.924561,1223.493652,787.844482,1658713,-21.458802,-2.651515498
7/7/2009,1249.201294,1257.77063,1218.733032,1233.015015,793.975647,1364487,6.131165,0.778220212
7/8/2009,1265.387573,1303.473145,1219.685181,1287.286743,828.922607,6480595,34.94696,4.401515353
7/9/2009,1274.909058,1310.137939,1266.339844,1305.377319,840.571838,6799183,11.649231,1.405346036
7/10/2009,1299.664551,1305.377319,1272.052612,1293.95166,833.214661,6210789,-7.357177,-0.875258564
7/13/2009,1266.339844,1312.042358,1266.339844,1306.329468,841.184814,3035486,7.970153,0.95655458
7/14/2009,1294.903809,1361.553345,1294.903809,1356.792603,873.679565,4971877,32.494751,3.862974041
7/15/2009,1361.553345,1369.17041,1336.797852,1367.266113,880.423889,2493475,6.744324,0.771944803
7/16/2009,1369.17041,1403.447266,1359.649048,1390.117432,895.138733,4890280,14.714844,1.671336294
7/17/2009,1391.069458,1398.686646,1342.51062,1342.51062,864.483154,6444931,-30.655579,-3.424673503
7/20/2009,1347.27124,1394.878052,1342.51062,1357.744751,874.292847,5017722,9.809693,1.134746577
7/21/2009,1366.313965,1380.595947,1351.079834,1361.553345,876.745178,6482820,2.452331,0.280493087
7/22/2009,1371.074707,1383.452393,1341.558472,1352.984131,871.227356,3972781,-5.517822,-0.629352991
7/23/2009,1356.792603,1389.165161,1350.127686,1366.313965,879.810913,8412470,8.583557,0.985225836
7/24/2009,1366.313965,1421.537842,1366.313965,1396.782349,899.430176,14098133,19.619263,2.229940855
7/27/2009,1404.399414,1440.580444,1404.399414,1423.442139,916.59729,4993613,17.167114,1.908665559
7/28/2009,1427.25061,1437.724121,1411.064331,1423.442139,916.59729,10040310,0,0
7/29/2009,1413.920654,1433.915649,1409.160156,1423.442139,916.59729,7622285,0,0
7/30/2009,1418.681396,1462.479614,1409.160156,1430.107056,920.889038,6776020,4.291748,0.468226128
7/31/2009,1431.059204,1482.474487,1428.202759,1482.474487,954.610107,6207202,33.721069,3.661795027
8/3/2009,1475.809448,1519.607666,1468.192383,1490.091553,959.514954,4868052,4.904847,0.513806314
8/4/2009,1496.75647,1503.421387,1442.484741,1456.766846,938.055969,6807392,-21.458985,-2.236440913
8/5/2009,1428.202759,1479.618042,1428.202759,1466.288208,944.187195,3804793,6.131226,0.653609827
8/6/2009,1468.192383,1476.761719,1435.819824,1452.006104,934.990723,5809538,-9.196472,-0.974009397
8/7/2009,1418.681396,1475.809448,1411.064331,1430.107056,920.889038,3497907,-14.101685,-1.508216569
8/11/2009,1412.968628,1470.09668,1355.840454,1382.233643,890.061829,5579179,-30.827209,-3.347548698
8/12/2009,1349.175537,1386.308838,1321.563599,1386.308838,892.686279,6744249,2.62445,0.294861538
8/13/2009,1392.021606,1423.442139,1378.69165,1404.465942,904.378052,3131776,11.691773,1.309729216
8/14/2009,1404.399414,1429.154907,1390.117432,1410.645386,908.357178,2436809,3.979126,0.439984804
8/17/2009,1397.734375,1412.016479,1352.03186,1369.932129,882.140625,3001379,-26.216553,-2.886150254
8/18/2009,1369.17041,1416.7771,1369.17041,1398.734253,900.687195,5583402,18.54657,2.102450502
8/19/2009,1404.399414,1404.399414,1370.122559,1388.365356,894.010376,2661294,-6.676819,-0.741302756
8/20/2009,1404.399414,1404.399414,1374.883179,1404.399414,904.335266,4231105,10.32489,1.154895992
8/21/2009,1404.399414,1427.25061,1369.17041,1418.681396,913.531921,2814167,9.196655,1.016951936
8/24/2009,1428.202759,1463.431763,1369.17041,1461.527466,941.121765,8670066,27.589844,3.020129167
8/25/2009,1447.245483,1453.9104,1415.824951,1442.484741,928.859436,4208619,-12.262329,-1.30294819
8/26/2009,1428.202759,1466.288208,1428.202759,1452.006104,934.990723,3006502,6.131287,0.660087712
8/27/2009,1475.809448,1475.809448,1428.202759,1436.771973,925.180908,5587131,-9.809815,-1.049188485
8/28/2009,1456.766846,1493.900146,1433.915649,1471.04895,947.252747,4947954,22.071839,2.385678175
8/31/2009,1474.857422,1504.373657,1452.006104,1499.612915,965.646057,3105438,18.39331,1.941753144
9/1/2009,1494.852173,1521.511963,1479.618042,1513.894897,974.842712,4618981,9.196655,0.952383633
9/2/2009,1499.612915,1499.612915,1442.484741,1456.766846,938.055969,6411387,-36.786743,-3.773608044
9/3/2009,1456.766846,1473.905273,1437.724121,1449.149658,933.151062,6753510,-4.904907,-0.522879995
9/4/2009,1456.766846,1466.288208,1429.154907,1450.101929,933.764587,4562531,0.613525,0.065747661
9/7/2009,1450.101929,1466.288208,1430.107056,1459.623169,939.895508,2251303,6.130921,0.656581015
9/8/2009,1442.484741,1494.852173,1442.484741,1485.330933,956.449463,1938155,16.553955,1.761254827
9/9/2009,1493.900146,1493.900146,1461.527466,1475.809448,950.318115,1560603,-6.131348,-0.641053003
9/10/2009,1485.330933,1491.043701,1475.809448,1491.043701,960.127869,1106089,9.809754,1.032260024
9/11/2009,1504.373657,1542.458984,1475.809448,1541.506958,992.622986,6273290,32.495117,3.384457222
9/14/2009,1561.501709,1561.501709,1504.373657,1518.65564,977.908081,2804581,-14.714905,-1.48242638
9/15/2009,1537.698242,1537.698242,1507.22998,1510.086426,972.390198,2493654,-5.517883,-0.564253748
9/16/2009,1523.41626,1531.985474,1499.612915,1509.134277,971.777405,2903968,-0.612793,-0.063019249
9/17/2009,1523.41626,1571.022949,1511.990723,1571.022949,1011.629028,5381620,39.851623,4.10090035
9/18/2009,1542.458984,1542.458984,1512.942749,1519.607666,1011.312073,4421766,-0.316955,-0.031331149
9/21/2009,1512.942749,1560.549561,1491.043701,1560.549561,1038.55957,3981088,27.247497,2.6942719
9/22/2009,1529.12915,1556.740967,1523.41626,1547.219727,1029.688354,2384020,-8.871216,-0.854184609
9/23/2009,1555.78894,1556.740967,1523.41626,1528.177002,1017.015442,2815684,-12.672912,-1.230752193
9/25/2009,1523.41626,1564.358154,1512.942749,1547.219727,1029.688354,3134888,12.672912,1.246088454
9/28/2009,1547.219727,1552.932495,1510.086426,1535.793945,1022.084229,2393331,-7.604125,-0.738488007
9/29/2009,1542.458984,1551.980347,1513.894897,1530.081177,1018.282776,1880440,-3.801453,-0.37193148
9/30/2009,1528.177002,1565.310181,1512.942749,1537.698242,1023.352051,5712016,5.069275,0.497825861
10/1/2009,1541.506958,1564.358154,1539.602539,1558.645264,1037.292236,3808183,13.940185,1.362208146
10/2/2009,1548.171753,1548.171753,1523.41626,1523.41626,1013.846985,2364212,-23.445251,-2.260235851
10/5/2009,1523.41626,1528.177002,1475.809448,1528.177002,1017.015442,1445773,3.168457,0.312518264
10/6/2009,1523.41626,1566.262451,1523.41626,1551.980347,1032.856323,4287983,15.840881,1.557585101
10/7/2009,1532.937622,1565.310181,1532.937622,1565.310181,1041.727783,4557276,8.87146,0.858924886
10/8/2009,1568.166626,1607.204224,1551.980347,1603.39563,1067.073975,3736162,25.346192,2.433091678
10/9/2009,1577.687988,1613.869141,1575.783691,1604.347778,1067.70752,2278869,0.633545,0.059372172
10/12/2009,1586.257202,1641.481079,1586.257202,1628.151245,1083.548584,5215938,15.841064,1.483652002
10/13/2009,1618.629761,1661.475952,1591.017944,1628.151245,1083.548584,10222144,0,0
10/14/2009,1646.241699,1647.193848,1599.587158,1608.15625,1070.242065,3193295,-13.306519,-1.228050057
10/15/2009,1618.629761,1618.629761,1578.640137,1618.629761,1077.212524,3915369,6.970459,0.651297424
10/16/2009,1631.007568,1631.007568,1571.022949,1580.544434,1051.866089,5643783,-25.346435,-2.352965124
10/19/2009,1609.108521,1642.433228,1571.022949,1623.390503,1080.380859,9299876,28.51477,2.71087454
10/20/2009,1647.193848,1647.193848,1588.161499,1630.05542,1084.816162,2803387,4.435303,0.410531431
10/21/2009,1630.05542,1697.656982,1629.103271,1675.757935,1115.231689,8398338,30.415527,2.803749434
10/22/2009,1656.71521,1666.236572,1631.959717,1631.959717,1086.083252,3935056,-29.148437,-2.613666495
10/23/2009,1641.481079,1660.523804,1641.481079,1646.241699,1095.588501,2905202,9.505249,0.87518604
10/26/2009,1646.241699,1682.422852,1634.81604,1675.757935,1115.231689,7520464,19.643188,1.792934846
10/27/2009,1642.433228,1666.236572,1640.528931,1666.236572,1108.894897,7098814,-6.336792,-0.568204084
10/28/2009,1657.667358,1675.757935,1642.433228,1651.954468,1099.390137,2113173,-9.50476,-0.857138041
10/29/2009,1643.385254,1670.045044,1636.720459,1666.236572,1108.894897,3320299,9.50476,0.864548415
10/30/2009,1666.236572,1690.039917,1665.284424,1665.284424,1108.261719,5152611,-0.633178,-0.057099911
11/2/2009,1665.284424,1666.236572,1601.491455,1603.39563,1067.073975,4002207,-41.187744,-3.716427563
11/3/2009,1618.629761,1618.629761,1566.262451,1589.113647,1057.569458,7243310,-9.504517,-0.89070835
11/4/2009,1590.065796,1599.587158,1588.161499,1588.161499,1056.935425,7265318,-0.634033,-0.059951902
11/5/2009,1587.209351,1590.065796,1543.411133,1543.411133,1027.153687,4918423,-29.781738,-2.817744329
11/6/2009,1551.980347,1571.97522,1513.894897,1561.501709,1039.193237,5992189,12.03955,1.172127419
11/9/2009,1575.783691,1584.352905,1548.171753,1571.022949,1045.529663,6491964,6.336426,0.60974473
11/10/2009,1580.544434,1639.576782,1574.831543,1609.108521,1070.875977,13557677,25.346314,2.424255848
11/11/2009,1609.108521,1666.236572,1609.108521,1637.672485,1089.885254,6101902,19.009277,1.775114711
11/12/2009,1621.486206,1636.720459,1621.486206,1623.390503,1080.380859,3588590,-9.504395,-0.872054647
11/13/2009,1616.725464,1639.576782,1616.725464,1629.103271,1084.182495,1910691,3.801636,0.351879244
11/16/2009,1650.050293,1670.045044,1637.672485,1667.188721,1109.528809,1855365,25.346314,2.337827268
11/17/2009,1680.518555,1680.518555,1642.433228,1649.098145,1097.489258,3494365,-12.039551,-1.085104857
11/18/2009,1661.475952,1680.518555,1635.768188,1666.236572,1108.894897,4866621,11.405639,1.03924835
11/19/2009,1659.571655,1666.236572,1604.347778,1630.05542,1084.816162,3872226,-24.078735,-2.171417243
11/20/2009,1618.629761,1646.241699,1613.869141,1618.629761,1077.212524,1476989,-7.603638,-0.700914889
11/23/2009,1612.916992,1664.332275,1612.916992,1660.523804,1105.09314,1333467,27.880616,2.588218701
11/24/2009,1661.475952,1683.375,1644.337524,1666.236572,1108.894897,1402938,3.801757,0.34402141
11/25/2009,1676.710083,1694.800659,1641.481079,1646.241699,1095.588501,4019864,-13.306396,-1.19996909
11/26/2009,1640.528931,1640.528931,1613.869141,1613.869141,1074.044067,5684764,-21.544434,-1.966471351
11/27/2009,1604.347778,1620.534058,1583.400757,1599.587158,1064.539307,7734216,-9.50476,-0.884950654
11/30/2009,1615.773438,1623.390503,1585.305054,1585.305054,1055.034424,5333158,-9.504883,-0.892863508
12/1/2009,1589.113647,1618.629761,1578.640137,1618.629761,1077.212524,7739058,22.1781,2.102120983
12/2/2009,1631.007568,1631.007568,1587.209351,1590.065796,1058.203003,5522024,-19.009521,-1.764695506
12/3/2009,1599.587158,1611.964844,1580.544434,1611.964844,1072.776733,8294551,14.57373,1.377214954
12/4/2009,1586.257202,1618.629761,1580.544434,1590.065796,1058.203003,2959401,-14.57373,-1.358505414
12/7/2009,1590.065796,1604.347778,1572.927246,1580.544434,1051.866089,5421834,-6.336914,-0.598837272
12/8/2009,1577.687988,1596.730713,1571.022949,1585.305054,1055.034424,13774635,3.168335,0.30121087
12/9/2009,1577.687988,1581.49646,1563.406006,1563.406006,1040.460449,3618244,-14.573975,-1.381374358
12/10/2009,1566.262451,1585.305054,1551.980347,1571.97522,1046.163574,9765041,5.703125,0.548134723
12/11/2009,1571.97522,1623.390503,1571.97522,1613.869141,1074.044067,2358536,27.880493,2.665022344
12/14/2009,1609.108521,1629.103271,1597.682739,1616.725464,1075.944946,2018179,1.900879,0.176983334
12/15/2009,1620.534058,1620.534058,1597.682739,1618.629761,1077.212524,1811380,1.267578,0.117810675
12/17/2009,1618.629761,1637.672485,1580.544434,1632.911743,1086.717163,2416454,9.504639,0.882336474
12/18/2009,1630.05542,1634.81604,1591.017944,1617.677734,1076.578857,2147914,-10.138306,-0.932929592
12/21/2009,1637.672485,1637.672485,1611.964844,1615.773438,1075.311401,1175612,-1.267456,-0.117729973
12/22/2009,1628.151245,1662.427979,1619.581909,1647.193848,1096.221924,795977,20.910523,1.944601627
12/23/2009,1655.763062,1676.710083,1651.954468,1663.380249,1106.994385,402515,10.772461,0.982689797
12/24/2009,1675.757935,1681.470703,1648.145996,1648.145996,1096.855835,493299,-10.13855,-0.915862821
12/28/2009,1648.145996,1690.039917,1648.145996,1690.039917,1124.736328,760719,27.880493,2.54185574
12/29/2009,1689.087769,1690.992065,1667.188721,1684.327148,1120.93457,446046,-3.801758,-0.338013266
12/30/2009,1685.279297,1690.992065,1654.810913,1685.279297,1121.568237,447540,0.633667,0.05653024
12/31/2009,1685.279297,1701.465576,1685.279297,1699.561279,1131.072876,1280220,9.504639,0.847441884
1/1/2010,1699.561279,1699.561279,1699.561279,1699.561279,1131.072876,0,0,0
1/4/2010,1699.561279,1736.69458,1690.992065,1704.322021,1134.241089,838563,3.168213,0.280106885
1/5/2010,1704.322021,1734.790283,1704.322021,1723.364746,1146.914307,1458773,12.673218,1.11733018
1/6/2010,1726.221069,1726.221069,1712.891235,1723.364746,1146.914307,1060814,0,0
1/7/2010,1728.125366,1730.029541,1710.03479,1718.604004,1143.745728,1957444,-3.168579,-0.276269899
1/8/2010,1725.269043,1736.69458,1699.561279,1704.322021,1134.241089,1581436,-9.504639,-0.831009792
1/11/2010,1737.646729,1737.646729,1692.896362,1718.604004,1143.745728,4432100,9.504639,0.837973434
1/12/2010,1716.699707,1718.604004,1675.757935,1694.800659,1127.904785,6894413,-15.840943,-1.385005654
1/13/2010,1693.848511,1693.848511,1671.949341,1691.944214,1126.003906,5072003,-1.900879,-0.168531868
1/14/2010,1685.279297,1705.274048,1685.279297,1692.896362,1126.637451,1091380,0.633545,0.056264903
1/15/2010,1694.800659,1694.800659,1675.757935,1690.039917,1124.736328,2002175,-1.901123,-0.168743103
1/18/2010,1690.039917,1712.891235,1680.518555,1694.800659,1127.904785,3926930,3.168457,0.281706647
1/19/2010,1694.800659,1705.274048,1680.518555,1685.279297,1121.568237,4969777,-6.336548,-0.561798131
1/20/2010,1677.662231,1679.566528,1656.71521,1675.757935,1115.231689,15813099,-6.336548,-0.564972134
1/21/2010,1694.800659,1694.800659,1654.810913,1675.757935,1115.231689,8567665,0,0
1/22/2010,1698.609253,1698.609253,1649.098145,1665.284424,1108.261719,3318500,-6.96997,-0.624979551
1/25/2010,1637.672485,1676.710083,1631.959717,1665.284424,1108.261719,4375251,0,0
1/26/2010,1666.236572,1704.322021,1647.193848,1687.183472,1122.835449,4307165,14.57373,1.315007976
1/27/2010,1685.279297,1726.221069,1685.279297,1694.800659,1127.904785,7372603,5.069336,0.451476305
1/28/2010,1689.087769,1737.646729,1689.087769,1737.646729,1156.419312,7490610,28.514527,2.528096997
1/29/2010,1714.795532,1750.024536,1713.843262,1740.503052,1158.32019,6106988,1.900878,0.16437619
2/1/2010,1742.407349,1747.168091,1704.322021,1732.885986,1153.25061,2425069,-5.06958,-0.437666549
2/2/2010,1732.885986,1755.737305,1714.795532,1734.790283,1154.518188,2795337,1.267578,0.109913491
2/3/2010,1732.885986,1810.009033,1732.885986,1790.01416,1191.270142,9184333,36.751954,3.18331529
2/4/2010,1762.402222,1855.711548,1762.402222,1831.908081,1219.150879,8396569,27.880737,2.340421036
2/5/2010,1809.056885,1822.386719,1787.157715,1794.77478,1194.438354,6920614,-24.712525,-2.027027616
2/8/2010,1786.205566,1846.190063,1770.971436,1821.43457,1212.180664,10240319,17.74231,1.485410272
2/9/2010,1828.099609,1862.376343,1809.056885,1851.902954,1232.457642,11216543,20.276978,1.672768639
2/10/2010,1847.142334,1904.270386,1817.626099,1876.658447,1248.932861,18645948,16.475219,1.336777706
2/11/2010,1889.036255,1889.036255,1868.089233,1873.802002,1247.031616,9232199,-1.901245,-0.15222956
2/12/2010,1876.658447,1889.988281,1855.711548,1861.424316,1238.794189,11093171,-8.237427,-0.660562803
2/15/2010,1851.902954,1897.605347,1837.62085,1888.084106,1256.536377,4385594,17.742188,1.432214339
2/16/2010,1875.706299,1897.605347,1863.328613,1872.849854,1246.398071,4195071,-10.138306,-0.806845403
2/17/2010,1869.99353,1894.749023,1869.99353,1887.131958,1255.903076,11417540,9.505005,0.762597859
2/18/2010,1870.945557,1885.227661,1851.902954,1875.706299,1248.299072,11484024,-7.604004,-0.605461054
2/19/2010,1866.185059,1894.749023,1849.998657,1869.99353,1244.49707,10863043,-3.802002,-0.304574608
2/22/2010,1889.988281,1951.877075,1873.802002,1951.877075,1298.991577,23376556,54.494507,4.37883771
2/23/2010,1956.637817,2000.436035,1940.451538,1940.451538,1291.387573,14383796,-7.604004,-0.585377468
2/24/2010,1923.31311,1958.542114,1923.31311,1947.116455,1295.82312,5771523,4.435547,0.343471402
2/25/2010,1942.355835,1999.483887,1937.595093,1941.403564,1292.02124,14230248,-3.80188,-0.293394981
2/26/2010,1941.403564,1974.728394,1941.403564,1962.350586,1305.96167,5875138,13.94043,1.078962912
3/1/2010,1975.680542,2023.287354,1960.446289,2018.526611,1343.34729,6652129,37.38562,2.862688918
3/2/2010,2023.287354,2068.037598,1989.010376,1999.483887,1330.674438,10614567,-12.672852,-0.943378685
3/3/2010,2018.526611,2094.69751,1995.675415,2094.69751,1394.039795,10622230,63.365357,4.761897816
3/4/2010,2093.745361,2122.309326,2068.989746,2094.69751,1394.039795,6149892,0,0
3/5/2010,2085.176025,2102.314453,2045.186401,2047.090698,1362.356812,9204713,-31.682983,-2.272745951
3/8/2010,2051.851318,2112.788086,2051.851318,2090.888916,1391.505249,9263482,29.148437,2.139559677
3/9/2010,2094.69751,2111.835693,2075.654785,2080.415283,1384.53479,5194039,-6.970459,-0.500929408
3/10/2010,2080.415283,2137.543457,2080.415283,2122.309326,1412.415405,9200261,27.880615,2.013717185
3/11/2010,2118.500732,2151.825439,2089.936768,2094.69751,1394.039795,10025996,-18.37561,-1.301006059
3/12/2010,2094.69751,2122.309326,2070.894043,2109.931641,1404.178223,9900975,10.138428,0.727269626
3/15/2010,2109.931641,2142.304199,2089.936768,2142.304199,1425.722412,5883922,21.544189,1.534291634
3/16/2010,2123.261475,2161.346924,2113.73999,2161.346924,1438.39563,8156038,12.673218,0.888898
3/17/2010,2152.777588,2227.044189,2152.777588,2213.714355,1473.246338,9870577,34.850708,2.422887506
3/18/2010,2213.714355,2323.209961,2213.714355,2275.603027,1514.434082,17052599,41.187744,2.795713313
3/19/2010,2275.603027,2294.645752,2151.825439,2161.346924,1438.39563,14512237,-76.038452,-5.020915265
3/22/2010,2274.203613,2274.203613,2274.203613,2274.203613,1513.502563,0,75.106933,5.221576834
3/23/2010,2166.107666,2203.240723,2123.261475,2149.921387,1430.791748,4125003,-82.710815,-5.464861245
3/24/2010,2156.586182,2220.379395,2104.21875,2132.782715,1419.385986,5689708,-11.405762,-0.797164368
3/25/2010,2189.910889,2189.910889,2130.878662,2189.910889,1457.405151,6901233,38.019165,2.678564208
3/26/2010,2175.628906,2175.628906,2132.782715,2167.059814,1466.425537,2902848,9.020386,0.618934686
3/29/2010,2161.346924,2208.953613,2147.064941,2175.628906,1472.224121,2881990,5.798584,0.39542301
3/30/2010,2175.628906,2184.197998,2097.553711,2126.11792,1438.720337,3618345,-33.503784,-2.275725789
3/31/2010,2132.782715,2145.160645,2103.266602,2145.160645,1451.606445,2798373,12.886108,0.895664548
4/1/2010,2106.123047,2156.586182,2106.123047,2151.825439,1456.116333,2623611,4.509888,0.310682556
4/2/2010,2151.825439,2151.825439,2151.825439,2151.825439,1456.116333,0,0,0
4/5/2010,2151.825439,2151.825439,2151.825439,2151.825439,1456.116333,0,0,0
4/6/2010,2161.346924,2266.081787,2123.261475,2237.517578,1514.103516,7254430,57.987183,3.982318012
4/7/2010,2237.517578,2245.134766,2199.432373,2218.475098,1501.217285,5342230,-12.886231,-0.85107992
4/8/2010,2208.953613,2208.953613,2099.458008,2132.782715,1443.230225,9420495,-57.98706,-3.862669354
4/9/2010,2133.735107,2169.916016,2112.788086,2169.916016,1468.358032,4319309,25.127807,1.741080984
4/12/2010,2173.724609,2208.953613,2119.452881,2193.719482,1484.465942,1683698,16.10791,1.097001525
4/13/2010,2211.810059,2238.469727,2180.389648,2210.85791,1496.06311,3837787,11.597168,0.781235034
4/14/2010,2210.85791,2245.134766,2209.905762,2232.75708,1510.88208,2929781,14.81897,0.990531075
4/15/2010,2237.517578,2255.608398,2199.432373,2237.517578,1514.103516,2748658,3.221436,0.213215581
4/16/2010,2209.905762,2226.092041,2170.868164,2170.868164,1469.002441,2487169,-45.101075,-2.978731277
4/19/2010,2121.357178,2200.384521,2121.357178,2181.341797,1476.089478,2541072,7.087037,0.482438749
4/20/2010,2167.059814,2264.17749,2167.059814,2257.512451,1527.633545,5760136,51.544067,3.491933773
4/21/2010,2257.512451,2284.172363,2238.469727,2280.36377,1543.096802,3744228,15.463257,1.01223602
4/22/2010,2266.081787,2271.794678,2204.193115,2237.517578,1514.103516,4561609,-28.993286,-1.878902604
4/23/2010,2218.475098,2273.69873,2218.475098,2237.517578,1514.103516,2077465,0,0
4/26/2010,2247.039063,2264.17749,2223.235596,2234.661377,1512.170288,2098412,-1.933228,-0.127681363
4/27/2010,2234.661377,2234.661377,2234.661377,2234.661377,1512.170288,0,0,0
4/28/2010,2208.953613,2234.661377,2201.33667,2218.475098,1501.217285,1855710,-10.953003,-0.724323384
4/29/2010,2218.475098,2225.139893,2199.432373,2218.475098,1501.217285,3218351,0,0
4/30/2010,2220.379395,2232.75708,2170.868164,2232.75708,1510.88208,2583849,9.664795,0.64379721
5/3/2010,2222.283447,2249.895508,2197.528076,2249.895508,1522.47937,926612,11.59729,0.767584059
5/4/2010,2237.517578,2263.225342,2208.953613,2227.996338,1507.6604,2925073,-14.81897,-0.973344552
5/5/2010,2237.517578,2237.517578,2159.442627,2176.581055,1472.868286,4761403,-34.792114,-2.307689053
5/6/2010,2170.868164,2185.150391,2143.256348,2166.107666,1465.781372,2098897,-7.086914,-0.481164139
5/7/2010,2137.543457,2158.490479,2070.894043,2082.31958,1409.08252,4580003,-56.698852,-3.868165682
5/10/2010,2104.21875,2174.676758,2104.21875,2174.676758,1471.579712,4202683,62.497192,4.435310999
5/11/2010,2170.868164,2260.368896,2147.064941,2247.039063,1520.546143,4867926,48.966431,3.327473911
5/12/2010,2247.039063,2297.502197,2240.374023,2275.603027,1539.875244,5954608,19.329101,1.271194635
5/13/2010,2285.124512,2285.124512,2232.75708,2237.517578,1514.103516,2351817,-25.771728,-1.673624412
5/14/2010,2243.230469,2246.086914,2189.910889,2203.240723,1490.908813,1000882,-23.194703,-1.531909989
5/17/2010,2179.4375,2203.240723,2167.059814,2179.4375,1474.801025,2719855,-16.107788,-1.080400616
5/18/2010,2214.666504,2226.092041,2170.868164,2213.714355,1497.995972,3189471,23.194947,1.572750941
5/19/2010,2213.714355,2213.714355,2170.868164,2189.910889,1481.888306,1543494,-16.107666,-1.075280995
5/20/2010,2184.197998,2213.714355,2113.73999,2123.261475,1436.787354,3200587,-45.100952,-3.043478501
5/21/2010,2132.782715,2189.910889,2018.526611,2066.133301,1398.129517,4835676,-38.657837,-2.690574697
5/24/2010,2088.984619,2131.830811,2084.223877,2113.73999,1430.344238,2707392,32.214721,2.304129954
5/25/2010,2058.516357,2088.984619,2046.13855,2075.654785,1404.572754,1282585,-25.771484,-1.801767946
5/26/2010,2094.69751,2167.059814,2086.128174,2147.064941,1452.89502,7496966,48.322266,3.440353365
5/27/2010,2123.261475,2188.95874,2123.261475,2161.346924,1462.55957,2858475,9.66455,0.665192589
5/28/2010,2166.107666,2204.193115,2148.968994,2204.193115,1491.552856,7851649,28.993286,1.982366161
5/31/2010,2190.863037,2213.714355,2186.102295,2204.193115,1491.552856,2288162,0,0
6/1/2010,2198.480225,2204.193115,1904.270386,2180.389648,1475.445435,3954176,-16.107421,-1.079909501
6/2/2010,2178.485352,2261.321045,2169.916016,2247.039063,1520.546143,4329601,45.100708,3.056752011
6/3/2010,2247.991211,2320.353516,2247.991211,2285.124512,1546.318115,11318477,25.771972,1.694915483
6/4/2010,2275.603027,2297.502197,2212.762207,2247.991211,1521.190674,8697151,-25.127441,-1.624985231
6/7/2010,2191.815186,2247.039063,2191.815186,2244.182617,1518.613159,5133984,-2.577515,-0.169440626
6/8/2010,2274.650879,2282.268066,2218.475098,2257.512451,1527.633545,5361336,9.020386,0.5939884
6/9/2010,2275.603027,2322.257813,2266.081787,2313.688477,1565.647339,5661182,38.013794,2.48841053
6/10/2010,2313.688477,2377.481689,2304.167236,2347.965332,1588.842041,7145605,23.194702,1.481476794
6/11/2010,2375.577393,2380.337891,2319.401367,2375.577393,1607.526978,2546277,18.684937,1.17600973
6/14/2010,2377.481689,2389.859375,2350.821777,2380.337891,1610.748291,5209347,3.221313,0.200389359
6/15/2010,2355.58252,2419.375488,2355.58252,2380.337891,1610.748291,3127054,0,0
6/16/2010,2388.202637,2388.202637,2388.202637,2388.202637,1616.070435,0,5.322144,0.330414381
6/17/2010,2380.337891,2469.838623,2347.013184,2466.030029,1668.735352,6681629,52.664917,3.258825597
6/18/2010,2461.269531,2519.349609,2389.859375,2404.141357,1626.855713,8842891,-41.879639,-2.509663318
6/21/2010,2418.42334,2473.647217,2377.481689,2445.083252,1654.560913,5271749,27.7052,1.702990608
6/22/2010,2404.141357,2440.32251,2404.141357,2433.657471,1646.829102,1723962,-7.731811,-0.467302892
6/23/2010,2404.141357,2429.849121,2380.337891,2429.849121,1644.252075,5495016,-2.577027,-0.156484179
6/24/2010,2407.949951,2427.94458,2399.380615,2408.9021,1630.077271,1816146,-14.174804,-0.862082172
6/25/2010,2408.9021,2418.42334,2387.00293,2399.380615,1623.634399,1361666,-6.442872,-0.395249484
6/28/2010,2418.42334,2418.42334,2334.635498,2370.81665,1604.305298,2614423,-19.329101,-1.190483585
6/29/2010,2366.055908,2366.055908,2299.406494,2312.736328,1565.003174,4619401,-39.302124,-2.449790825
6/30/2010,2323.209961,2399.380615,2280.36377,2280.36377,1543.096802,4094618,-21.906372,-1.39976534
7/1/2010,2280.36377,2321.305664,2267.986084,2291.789307,1550.828247,2015630,7.731445,0.501034348
7/2/2010,2308.927734,2308.927734,2261.321045,2306.071289,1560.492676,2673219,9.664429,0.623178551
7/5/2010,2285.124512,2332.731201,2267.986084,2332.731201,1578.533447,3082949,18.040771,1.156094564
7/6/2010,2313.688477,2354.630371,2302.262939,2314.640625,1566.291748,4480476,-12.241699,-0.775510904
7/7/2010,2323.209961,2365.10376,2283.220215,2329.874756,1576.600342,5087634,10.308594,0.658152864
7/8/2010,2347.965332,2394.620117,2347.965332,2361.29541,1597.862671,4551959,21.262329,1.348618825
7/9/2010,2370.81665,2372.720947,2300.358643,2351.773926,1591.419312,3581858,-6.443359,-0.403248609
7/12/2010,2366.055908,2404.141357,2332.731201,2404.141357,1626.855713,2584632,35.436401,2.226716789
7/13/2010,2381.290039,2426.992676,2375.577393,2404.141357,1626.855713,6151677,0,0
7/14/2010,2385.098633,2422.231934,2361.29541,2380.337891,1610.748291,3552032,-16.107422,-0.990095303
7/15/2010,2350.821777,2397.476318,2347.013184,2371.768799,1604.949463,6534346,-5.798828,-0.360008329
